seed,run_dir,router_eval_dir,normalizer_source,validation_selected_static_action_idx,validation_normalizer_particle,validation_normalizer_flux,validation_normalizer_thermal,warmup_abort_count,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,validation_selected_static_step_loss,validation_selected_static_oracle_loss_subtype_particle,validation_selected_static_steps_subtype_particle,validation_selected_static_oracle_loss_subtype_flux,validation_selected_static_steps_subtype_flux,validation_selected_static_oracle_loss_subtype_thermal,validation_selected_static_steps_subtype_thermal,validation_selected_static_oracle_loss_macro_subtype_event,validation_selected_static_oracle_loss_macro_subtype_event_validationnorm,validation_selected_static_macro_subtype_event_count,aoi_step_loss,aoi_oracle_loss_subtype_particle,aoi_steps_subtype_particle,aoi_oracle_loss_subtype_flux,aoi_steps_subtype_flux,aoi_oracle_loss_subtype_thermal,aoi_steps_subtype_thermal,aoi_oracle_loss_macro_subtype_event,aoi_oracle_loss_macro_subtype_event_validationnorm,aoi_macro_subtype_event_count,round_robin_step_loss,round_robin_oracle_loss_subtype_particle,round_robin_steps_subtype_particle,round_robin_oracle_loss_subtype_flux,round_robin_steps_subtype_flux,round_robin_oracle_loss_subtype_thermal,round_robin_steps_subtype_thermal,round_robin_oracle_loss_macro_subtype_event,round_robin_oracle_loss_macro_subtype_event_validationnorm,round_robin_macro_subtype_event_count,random_step_loss,random_oracle_loss_subtype_particle,random_steps_subtype_particle,random_oracle_loss_subtype_flux,random_steps_subtype_flux,random_oracle_loss_subtype_thermal,random_steps_subtype_thermal,random_oracle_loss_macro_subtype_event,random_oracle_loss_macro_subtype_event_validationnorm,random_macro_subtype_event_count,custom_ppo_step_loss,custom_ppo_oracle_loss_subtype_particle,custom_ppo_steps_subtype_particle,custom_ppo_oracle_loss_subtype_flux,custom_ppo_steps_subtype_flux,custom_ppo_oracle_loss_subtype_thermal,custom_ppo_steps_subtype_thermal,custom_ppo_oracle_loss_macro_subtype_event,custom_ppo_oracle_loss_macro_subtype_event_validationnorm,custom_ppo_macro_subtype_event_count,macro_margin_pdppo_vs_validation_selected_static,step_margin_pdppo_vs_validation_selected_static,macro_margin_pdppo_vs_aoi,step_margin_pdppo_vs_aoi,macro_margin_pdppo_vs_round_robin,step_margin_pdppo_vs_round_robin,macro_margin_pdppo_vs_random,step_margin_pdppo_vs_random,posthoc_best_rule_dynamic_policy,posthoc_best_rule_dynamic_macro,macro_margin_pdppo_vs_posthoc_best_rule_dynamic,variant,variant_label
127,reports/v31_metpair_backbone_context_ortholinear_balancedobjective_scenebal2_seed127_h075ctxolscbal2_20260621,eval_router_conf05_scenebal2_20260621,validation_static_candidates.csv median subtype losses,5,1.997293811230585,4.939474361612086,1.152142739366137,0.0,0.003663003663004,1.0,1.0,4.0,1.426207606516527,0.952969018693915,1282,3.373762777948802,452,1.389440138156959,1143,1.905390644933225,0.788704174722007,3,1.553764400368891,0.968230214647007,1282,4.593774306958756,452,1.403806790849642,1143,2.321937104151802,0.877738382113564,3,1.542995679751584,0.968996748743744,1282,4.617169290253546,452,1.354832178690615,1143,2.313666072562635,0.865275948659533,3,1.588240517245595,0.97118147615599,1282,4.813595364447188,452,1.422698033841576,1143,2.402491624814918,0.898530772784111,3,1.345055096071064,0.886446023465958,1282,3.374801463521687,452,1.238500694870584,1143,1.833249393952743,0.734002884176305,3,0.054701290545701,0.081152510445463,0.143735497937258,0.208709304297827,0.131273064483227,0.19794058368052,0.164527888607806,0.243185421174531,round_robin,0.865275948659533,0.131273064483227,full_reference,Full PD-PPO
128,reports/v31_metpair_backbone_context_ortholinear_balancedobjective_scenebal2_seed128_h075ctxolscbal2_20260621,eval_router_conf05_scenebal2_20260621,validation_static_candidates.csv median subtype losses,5,0.812686621681681,6.47064873933792,1.903227341090733,0.0,0.003907203907204,1.0,1.0,4.0,1.529409521656817,1.006073282258595,947,3.506150180833382,684,1.217055501752148,954,1.909759654948042,0.806427841979855,3,1.773506329379416,1.005144824042775,947,5.119520961018334,684,1.190723062842397,954,2.438462949301169,0.884547394192917,3,1.801177700450353,1.014657842166478,947,5.221586850651524,684,1.214351390256103,954,2.483532027691368,0.897845456542409,3,1.788852235357808,1.016839942295958,947,5.19500890600751,684,1.200170091921522,954,2.470672980074997,0.894887589277022,3,1.475099454282827,0.978839937900414,947,3.510427562988292,684,1.072245012554857,954,1.853837504481188,0.770115832833428,3,0.036312009146428,0.05431006737399,0.11443156135949,0.298406875096589,0.127729623708981,0.326078246167526,0.124771756443594,0.313752781074982,aoi,0.884547394192917,0.11443156135949,full_reference,Full PD-PPO
129,reports/v31_metpair_backbone_context_ortholinear_balancedobjective_scenebal2_seed129_h075ctxolscbal2_20260621,eval_router_conf05_scenebal2_20260621,validation_static_candidates.csv median subtype losses,5,1.72671450085102,5.014539906472871,1.824051232020162,0.0,0.005453805453805,1.0,1.0,4.0,1.569518383403192,0.59312765741192,877,4.206390584675612,565,1.768642033009886,1605,2.189386758365806,0.717320834181872,3,1.604573692023678,0.595195204903082,877,5.209437811058179,565,1.542485042755431,1605,2.449039352905564,0.743067187822232,3,1.586695077630338,0.589390988626274,877,5.062611093352326,565,1.554052882332854,1605,2.402018321437151,0.734300594426574,3,1.614686141884704,0.589089345331373,877,5.227787002103518,565,1.556541048340801,1605,2.457805798591898,0.745676857874633,3,1.421708179548659,0.58890790064971,877,4.375150774854474,565,1.391068477355338,1605,2.118375717619841,0.658725212075168,3,0.058595622106704,0.147810203854533,0.084341975747064,0.182865512475018,0.075575382351406,0.164986898081679,0.086951645799465,0.192977962336045,round_robin,0.734300594426574,0.075575382351406,full_reference,Full PD-PPO
130,reports/v31_metpair_backbone_context_ortholinear_balancedobjective_scenebal2_seed130_h075ctxolscbal2_20260621,eval_router_conf05_scenebal2_20260621,validation_static_candidates.csv median subtype losses,3,1.216252606775175,4.98238213847984,0.43755111978977,0.0,0.005698005698006,1.0,1.0,4.0,1.678940908587265,0.900568419705513,1369,6.273809143228502,656,0.538366146882375,1080,2.570914569938797,1.076683781440692,3,1.714300001900483,0.904096615165363,1369,6.037553392350674,656,0.781972730756496,1080,2.574540912757511,1.247427993921413,3,1.719189009942966,0.897655500753506,1369,6.04381828846001,656,0.80466745459923,1080,2.582047081270916,1.263371038876676,3,1.704903166301392,0.89837512826864,1369,6.018287528397106,656,0.776829459621674,1080,2.564497372095807,1.240652772095269,3,1.422421377136288,0.868284564942851,1369,4.659260946802977,656,0.560923704184178,1080,2.029489738643335,0.977003428277012,3,0.099680353163681,0.256519531450976,0.270424565644402,0.291878624764195,0.286367610599665,0.296767632806677,0.263649343818258,0.282481789165104,random,1.240652772095269,0.263649343818258,full_reference,Full PD-PPO
131,reports/v31_metpair_backbone_context_ortholinear_balancedobjective_scenebal2_seed131_h075ctxolscbal2_20260621,eval_router_conf05_scenebal2_20260621,validation_static_candidates.csv median subtype losses,5,1.2690917107008,5.725021785865091,1.168499114449939,0.0,0.003581603581604,1.0,1.0,4.0,1.523266355900887,1.039294558419375,1233,4.693934322990316,601,1.055769344322676,814,2.262999408577456,0.847450647655798,3,1.703974640173783,1.047274209143532,1233,6.064859878897865,601,0.968879139462728,814,2.693671075834708,0.904580391567048,3,1.679276945785205,1.037366857505966,1233,5.948381463372568,601,0.987515332268812,814,2.657754551049115,0.900512619687339,3,1.672561641492393,1.040174512027945,1233,5.929976085011852,601,0.920461182750267,814,2.630203926596688,0.881050146403571,3,1.491820903882399,1.024667852678293,1233,4.83553190953323,601,0.865798245099458,814,2.241999335770327,0.797660900606673,3,0.049789747049126,0.031445452018488,0.106919490960375,0.212153736291384,0.102851719080666,0.187456041902806,0.083389245796898,0.180740737609995,random,0.881050146403571,0.083389245796898,full_reference,Full PD-PPO
132,reports/v31_metpair_backbone_context_ortholinear_balancedobjective_scenebal2_seed132_h075ctxolscbal2_20260621,eval_router_conf05_scenebal2_20260621,validation_static_candidates.csv median subtype losses,5,1.207395306812316,5.344295053228514,1.084273602795251,0.0,0.003337403337403,1.0,1.0,4.0,1.376007722531085,1.519030417276402,854,4.403967839958024,411,0.848035768564767,1113,2.257011341933064,0.954759659131843,3,1.459979609572201,1.517009891885871,854,5.826231862144168,411,0.678428218136847,1113,2.673889990722296,0.990769332520631,3,1.441259170471767,1.518870478083731,854,5.725957329110798,411,0.706319735873313,1113,2.650382514355947,0.99360325597327,3,1.487361644918565,1.533428366817272,854,5.744477559832761,411,0.730329025352687,1113,2.669411650667573,1.006158552878413,3,1.266469453784339,1.527157139798639,854,4.444693574650154,411,0.542909912254598,1113,2.171586875567797,0.865739929946578,3,0.089019729185266,0.109538268746746,0.125029402574054,0.193510155787862,0.127863326026693,0.174789716687428,0.140418622931836,0.220892191134226,aoi,0.990769332520631,0.125029402574054,full_reference,Full PD-PPO
133,reports/v31_metpair_backbone_context_ortholinear_balancedobjective_scenebal2_seed133_h075ctxolscbal2_20260621,eval_router_conf05_scenebal2_20260621,validation_static_candidates.csv median subtype losses,3,1.44135979232966,5.615301498143667,0.441468468828437,0.0,0.004395604395604,1.0,1.0,4.0,1.74886438493968,0.614683926850557,835,6.262658789288253,704,1.013288230262998,1236,2.63021031546727,1.279004381931057,3,1.774963948296772,0.628387134854576,835,6.048418152124875,704,1.159327635598824,1236,2.612044307526091,1.379723661124428,3,1.779152204275761,0.619900056661781,835,6.066024848196486,704,1.182923637925795,1236,2.622949514261354,1.396622373630504,3,1.76296818901119,0.616675310764841,835,6.007123648739335,704,1.161380732483246,1236,2.595059897329141,1.376114042944278,3,1.482023225741614,0.60170267547319,835,4.677579796957699,704,1.029201119246028,1236,2.102827863892306,1.19392457704943,3,0.085079804881628,0.266841159198066,0.185799084074998,0.292940722555159,0.202697796581075,0.297128978534147,0.182189465894848,0.280944963269576,random,1.376114042944278,0.182189465894848,full_reference,Full PD-PPO
134,reports/v31_metpair_backbone_context_ortholinear_balancedobjective_scenebal2_seed134_h075ctxolscbal2_20260621,eval_router_conf05_scenebal2_20260621,validation_static_candidates.csv median subtype losses,3,0.188278186494218,6.494939624063121,1.038968858498651,0.0,0.004802604802605,1.0,1.0,4.0,1.836652898763077,1.500905842355593,1244,5.239299442880863,740,0.317022204899116,1166,2.352409163378524,3.027850484970716,3,1.851128033872556,1.509006287150947,1244,4.980936927892066,740,0.472598437989837,1166,2.320847217677616,3.078845737866552,3,1.897756884722185,1.523421681450135,1244,5.259359305211015,740,0.47231208073937,1166,2.418364355800173,3.118564505928618,3,1.854567177938861,1.50189594861114,1244,5.064134270033321,740,0.473633687138097,1166,2.346554635260853,3.070859376290153,3,1.542215764921366,1.471121785407616,1244,3.643976921648592,740,0.355048874979376,1166,1.823382527345195,2.90544487837728,3,0.122405606593436,0.294437133841711,0.173400859489272,0.30891226895119,0.213119627551338,0.355541119800819,0.165414497912873,0.312351413017495,random,3.070859376290153,0.165414497912873,full_reference,Full PD-PPO
135,reports/v31_metpair_backbone_context_ortholinear_balancedobjective_scenebal2_seed135_h075ctxolscbal2_20260621,eval_router_conf05_scenebal2_20260621,validation_static_candidates.csv median subtype losses,4,0.403917727195085,6.242464058665616,2.086218940342466,0.0,0.003663003663004,1.0,1.0,4.0,1.295356795991211,0.742046738758027,1272,6.435331076687696,294,1.259571501923242,902,2.812316439122988,1.157259170655494,3,1.326119407298393,0.752949526940572,1272,6.123469400568073,294,1.318543130775579,902,2.731654019428074,1.159026410769847,3,1.28985542315877,0.753206681782298,1272,5.912252449867677,294,1.269464469967026,902,2.644974533872334,1.140118400624504,3,1.3116431551407,0.748104263076547,1272,5.974515072747964,294,1.3350936186948,902,2.685904318173103,1.149718448187937,3,1.140323536967116,0.742078387004224,1272,4.886565251820753,294,1.0407080067809,902,2.223117215201959,1.039615005182967,3,0.117644165472527,0.155033259024095,0.11941140558688,0.185795870331276,0.100503395441537,0.149531886191653,0.110103443004969,0.171319618173584,round_robin,1.140118400624504,0.100503395441537,full_reference,Full PD-PPO
136,reports/v31_metpair_backbone_context_ortholinear_balancedobjective_scenebal2_seed136_h075ctxolscbal2_20260621,eval_router_conf05_scenebal2_20260621,validation_static_candidates.csv median subtype losses,5,1.789362259263779,5.071837911828917,1.448878552713877,0.0,0.004639804639805,1.0,1.0,4.0,1.492666288258079,1.382071212472632,837,4.646956099312881,580,1.213707505387463,951,2.414244939057659,0.842098930825943,3,1.666206295414668,1.378802806014371,837,5.92860862407191,580,1.180861006775865,951,2.829424145620715,0.918166581551685,3,1.65663313382538,1.366810217108066,837,5.93133257067409,580,1.176460297721449,951,2.824867695167869,0.915099112830967,3,1.661025953610078,1.403286786164683,837,5.941562158999772,580,1.149219477312203,951,2.831356140825553,0.916299399382915,3,1.439226539150241,1.330314347912138,837,4.71208951719876,580,1.02685793364258,951,2.356420599584493,0.793750898771196,3,0.048348032054747,0.053439749107838,0.124415682780489,0.226979756264427,0.121348214059771,0.21740659467514,0.122548500611718,0.221799414459838,round_robin,0.915099112830967,0.121348214059771,full_reference,Full PD-PPO
137,reports/v31_metpair_backbone_context_ortholinear_balancedobjective_scenebal2_seed137_h075ctxolscbal2_20260621,eval_router_conf05_scenebal2_20260621,validation_static_candidates.csv median subtype losses,4,0.612037521062407,6.299892226049492,1.532663720941203,0.0,0.005209605209605,1.0,1.0,4.0,2.181577531141556,0.396737940336421,805,5.944372406455435,997,1.432628694836891,966,2.591246347209582,0.842174482039037,3,2.143682340462874,0.488502406694504,805,5.703292370918641,997,1.458667478487513,966,2.550154085366886,0.885059366712,3,2.120758629515876,0.50774418912504,805,5.616825221743484,997,1.426526169448813,966,2.517031860105779,0.883973644386008,3,2.177259647566644,0.495643733497362,805,5.846025536387949,997,1.446204193595866,966,2.595957821160392,0.893790294853189,3,1.714757531315627,0.391311419500698,805,4.24065864098108,997,1.240828550357071,966,1.957599536946282,0.70736001407974,3,0.134814467959297,0.46681999982593,0.17769935263226,0.428924809147247,0.176613630306267,0.406001098200249,0.186430280773448,0.462502116251017,round_robin,0.883973644386008,0.176613630306267,full_reference,Full PD-PPO
